text,font_size,font_name,y_coord,page,source_pdf,label
"debido a las medidas contra el lavado de dinero, el terrorismo y a la economÃ­a polÃ­tica del efectivo, que se",11,SourceSansPro-Regular,137.6244049,2,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
extiende al espacio de la gestiÃ³n de datos.,11,SourceSansPro-Regular,150.8244171,2,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
Los agentes humanitarios han hecho un progreso considerable en promover la responsabilidad de datos,11,SourceSansPro-Regular,177.2244415,2,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
en el CVA. Con ayuda de una serie de iniciativas 4  que tienen como objetivo garantizar la protecciÃ³n de,11,SourceSansPro-Regular,190.4244537,2,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
"los beneficiarios que brindan ayuda y tambiÃ©n apoyar formas de trabajo mÃ¡s eficientes, colaborativas y",11,SourceSansPro-Regular,203.6243439,2,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
"basadas en datos. Los acuerdos bilaterales y multilaterales entre las organizaciones humanitarias, incluidos",11,SourceSansPro-Regular,216.8243561,2,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
"los acuerdos globales de intercambio de datos y las estrategias de ejecuciÃ³n de programas conjuntos,",11,SourceSansPro-Regular,230.0243683,2,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
complementando estos esfuerzos colectivos.,11,SourceSansPro-Regular,243.2243805,2,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
"Sin embargo, siguen existiendo brechas entre los marcos globales de responsabilidad de los datos y su",11,SourceSansPro-Regular,269.6243896,2,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
aplicaciÃ³n prÃ¡ctica en la prestaciÃ³n de CVA. El propÃ³sito de esta nota orientativa es ayudar al ofrecer una,11,SourceSansPro-Regular,282.8244019,2,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
visiÃ³n general de los beneficios y riesgos comunes relacionados con los datos que encuentran los agentes,11,SourceSansPro-Regular,296.0244141,2,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
del efectivo. TambiÃ©n ofrece un conjunto de acciones que las organizaciones pueden llevar a cabo para,11,SourceSansPro-Regular,309.2244263,2,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
mejorar la responsabilidad de los datos en la prestaciÃ³n de asistencia en efectivo y mediante vales.,11,SourceSansPro-Regular,322.4244385,2,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
GESTIÃ“N DE DATOS PARA LA AYUDA EN EFECTIVO Y MEDIANTE VALES,11,OpenSans-Bold,359.4944458,2,12851f0053449570257ff3dfe552621a8dd63d53.pdf,3
La CVA necesita una recolecciÃ³n de datos personal y no personal que podrÃ­an considerarse datos sensibles,11,SourceSansPro-Regular,382.187439,2,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
en la mayorÃ­a de los contextos humanitarios. Los datos personales que normalmente se recolectan en,11,SourceSansPro-Regular,395.3874512,2,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
"los programas de CVA incluyen nÃºmeros de identificaciÃ³n nacional, nÃºmeros telefÃ³nicos, direcciones,",11,SourceSansPro-Regular,408.5874634,2,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
"nombres de familiares, detalles personales del banco, datos biomÃ©tricos, entre otros. Los datos no",11,SourceSansPro-Regular,421.7874756,2,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
"personales mÃ¡s comunes en los programas de CVA incluyen micro datos de encuestas, evaluaciones de",11,SourceSansPro-Regular,434.9874878,2,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
"necesidades, informaciÃ³n demogrÃ¡fica identificable sobre los diferentes grupos que reciben asistencia,",11,SourceSansPro-Regular,448.1875,2,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
datos de localizaciÃ³n de los puntos de distribuciÃ³n de CVA y datos anÃ³nimos y/o agregados de las opiniones,11,SourceSansPro-Regular,461.3875122,2,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
"de la comunidad, entre otros. El suministro de CVA tambiÃ©n genera nuevas formas de metadatos 5  que las",11,SourceSansPro-Regular,474.5875244,2,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
"organizaciones humanitarias que anteriormente no han gestionado, como los datos sobre las transacciones",11,SourceSansPro-Regular,487.7802124,2,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
con diferentes proveedores de servicios financieros y los patrones de gasto o consumo de las poblaciones,11,SourceSansPro-Regular,500.9802246,2,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
afectadas.,11,SourceSansPro-Regular,514.1802368,2,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
"A diferencia de otros Ã¡mbitos de la asistencia humanitaria, el CVA involucra a una gama especialmente",11,SourceSansPro-Regular,540.5802612,2,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
amplia y diversa de agentes. La complejidad del flujo de datos entre las organizaciones humanitarias y los,11,SourceSansPro-Regular,553.7802124,2,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
diferentes socios que participan en la prestaciÃ³n del CVA da lugar a problemas de protecciÃ³n de datos y a,11,SourceSansPro-Regular,566.9802856,2,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
"otras preocupaciones, que se exponen con mÃ¡s detalle a continuaciÃ³n.",11,SourceSansPro-Regular,580.1802368,2,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
En los programas de CVA se aplican diferentes criterios sobre la responsabilidad de los datos segÃºn las,11,SourceSansPro-Regular,606.5802612,2,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
organizaciones y los contextos. Esto se debe a (i) la variaciÃ³n de los distintos niveles de familiaridad con,11,SourceSansPro-Regular,619.7802734,2,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
las orientaciones existentes sobre la responsabilidad de los datos y las correspondientes deficiencias de,11,SourceSansPro-Regular,632.9802856,2,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
capacidad entre el personal de los programas y (ii) la evoluciÃ³n de los riesgos de datos relacionados a,11,SourceSansPro-Regular,646.1802368,2,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
nuevas formas de distribuciÃ³n de mecanismos y modelos de colaboraciÃ³n en la CVA. Principalmente las,11,SourceSansPro-Regular,659.380249,2,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
CENTRO PARA LOS DATOS HUMANITARIOS,8,SourceSansPro-Regular,791.6342163,3,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
3,8,OpenSans-Regular,791.6113281,3,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
DICIEMBRE 2020,8,SourceSansPro-Regular,791.673584,3,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
DATOS RELACIONADOS CON BENEFICIOS Y RIEGOS EN LA ASISTENCIA EN,11,OpenSans-Bold,291.565094,3,12851f0053449570257ff3dfe552621a8dd63d53.pdf,3
EFECTIVO Y MEDIANTE VALES,11,OpenSans-Bold,304.7651062,3,12851f0053449570257ff3dfe552621a8dd63d53.pdf,3
"La responsabilidad de datos requiere un claro entendimiento de ambos, los beneficios y los riegos",11,SourceSansPro-Regular,327.2490845,3,12851f0053449570257ff3dfe552621a8dd63d53.pdf,4
"asociados con la gestiÃ³n de datos. Aunque pueden variar de un entorno a otro, hay beneficios y riesgos",11,SourceSansPro-Regular,340.4490967,3,12851f0053449570257ff3dfe552621a8dd63d53.pdf,4
relacionados con los datos que se reconocen comÃºnmente en la comunidad de CVA.,11,SourceSansPro-Regular,353.6491089,3,12851f0053449570257ff3dfe552621a8dd63d53.pdf,4
Los beneficios que incluye el CVA:,11,SourceSansPro-Regular,374.8460999,3,12851f0053449570257ff3dfe552621a8dd63d53.pdf,4
"â€¢	 Mayor comprensiÃ³n de prioridades, necesidades y preferencias.",11,SourceSansPro-Regular,392.8421021,3,12851f0053449570257ff3dfe552621a8dd63d53.pdf,4
"â€¢	 Mejora de asistencia, incluyendo la deduplicaciÃ³n de listas de beneficiarios.",11,SourceSansPro-Regular,410.8381042,3,12851f0053449570257ff3dfe552621a8dd63d53.pdf,4
"â€¢	 Incremento de eficacia y efectividad de diferentes mecanismos de distribuciÃ³n.",11,SourceSansPro-Regular,428.8341064,3,12851f0053449570257ff3dfe552621a8dd63d53.pdf,4
"â€¢	 Fomentar la transparencia y responsabilidad.",11,SourceSansPro-Regular,448.8320923,3,12851f0053449570257ff3dfe552621a8dd63d53.pdf,4
Los riesgos que incluye el CVA:,11,SourceSansPro-Regular,470.0290833,3,12851f0053449570257ff3dfe552621a8dd63d53.pdf,4
"â€¢	 La exposiciÃ³n de datos sensibles que pueden llegar a daÃ±ar a personas afectadas y/o al personal",11,SourceSansPro-Regular,488.0250854,3,12851f0053449570257ff3dfe552621a8dd63d53.pdf,4
humanitario.,11,SourceSansPro-Regular,501.2250977,3,12851f0053449570257ff3dfe552621a8dd63d53.pdf,4
"â€¢	 Brechas en la protecciÃ³n de datos, privacidad de datos y seguridad de estos.",11,SourceSansPro-Regular,519.2211304,3,12851f0053449570257ff3dfe552621a8dd63d53.pdf,4
"â€¢	 Uso indebido por terceras partes de los datos con fines humanitarios.",11,SourceSansPro-Regular,537.2171021,3,12851f0053449570257ff3dfe552621a8dd63d53.pdf,4
"â€¢	 PÃ©rdida de confianza entre las personas afectadas.",11,SourceSansPro-Regular,555.2130737,3,12851f0053449570257ff3dfe552621a8dd63d53.pdf,4
"Reglamento sobre ""Conocimiento del cliente"" (KYC)",10,Stag-Medium,113.8498383,3,12851f0053449570257ff3dfe552621a8dd63d53.pdf,3
"Reglamento de ""Conocimiento del cliente"", conocido tambiÃ©n como diligencia debida con respecto al cliente, Ã©l cual",9.5,SourceSansPro-Regular,132.0738373,3,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
"esta diseÃ±ado para combatir el lavado de dinero, financiaciÃ³n terrorista y otras amenazas relacionadas con el sistema",9.5,SourceSansPro-Regular,143.4738617,3,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
financiero. Hacen referencia a los controles de identificaciÃ³n que las instituciones financieras realizan para cumplir,9.5,SourceSansPro-Regular,154.8738861,3,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
con la normativa financiera nacional. Mientras que algunas agencias humanitarias no se ven sujetadas al reglamento,9.5,SourceSansPro-Regular,166.2739105,3,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
"KYC, los proveedores de servicios financieros con los que se asocian lo estÃ¡n. Como, esta normativa tiene un impacto",9.5,SourceSansPro-Regular,177.6739349,3,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
directo en la gestiÃ³n responsable de los datos generados y compartidos para la asistencia en efectivo y mediante,9.5,SourceSansPro-Regular,189.0739594,3,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
vales. Los requisitos de KYC se establecen a nivel nacional y pueden variar en funciÃ³n a criterios en especÃ­ficos.,9.5,SourceSansPro-Regular,200.4739838,3,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
"Para mÃ¡s informaciÃ³n sobre KYC en la asistencia humanitaria en efectivo y mediante vales, vea,  ""La hoja de",9.5,SourceSansPro-Regular,218.4764862,3,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
consejos de Elan sobre el Reglamento de KYCâ€  y  Normas de ACNUR y World Vision sobre conocimiento del cliente y,9.5,SourceSansPro-BoldIt,229.8670044,3,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
recomendaciones de privacidad para las transferencias de efectivoâ€ .,9.5,SourceSansPro-BoldIt,241.2670288,3,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
6   Para mÃ¡s informaciÃ³n sobre la protecciÃ³n de datos en la asistencia con dinero en efectivo y mediante vales. VeÃ¡se  Protecting Beneficiary de,4.518199921,Stag-Medium,749.875061,3,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
"CaLP , Protecting personal data anad privacy in field de la Common Cash Delivery (CDD):  Una guÃ­a para intercmbio de datos entre organizaciones",7.5,Stag-Medium,758.6469116,3,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
"humanitarias , y el  Manual del CICR sobre la protecciÃ³n de datos en la acciÃ³n humanitaria .",7.5,Stag-Medium,767.6469116,3,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
"orientativas existentes 6  se centran en la gestiÃ³n segura y la protecciÃ³n de los datos personales, y no",11,SourceSansPro-Regular,45.12189865,3,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
"abordan plenamente las preocupaciones relacionadas con los datos no personales, que son sensibles en",11,SourceSansPro-Regular,58.32191086,3,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
muchos contextos y requieren una sÃ³lida protecciÃ³n.,11,SourceSansPro-Regular,71.52191925,3,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
CENTRO PARA LOS DATOS HUMANITARIOS,8,SourceSansPro-Regular,791.6342163,4,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
4,8,OpenSans-Regular,791.6113281,4,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
DICIEMBRE 2020,8,SourceSansPro-Regular,791.673584,4,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
RECOMENDACIONES PARA MEJORAR LA RESPONSABILIDAD DE DATOS EN LA,11,OpenSans-Bold,428.3894043,4,12851f0053449570257ff3dfe552621a8dd63d53.pdf,3
ASISTENCIA EN EFECTIVO Y MEDIANTE VALES,11,OpenSans-Bold,441.5894165,4,12851f0053449570257ff3dfe552621a8dd63d53.pdf,3
La responsabilidad de datos requiere la implementaciÃ³n de acciones basadas en diferentes niveles de,11,SourceSansPro-Regular,466.0754089,4,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
"respuestas humanitarias. Esto incluye acciones para garantizar la protecciÃ³n y la seguridad de los datos, asÃ­",11,SourceSansPro-Regular,479.2754211,4,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
como estrategias para minimizar los riesgos y maximizar los beneficios de la gestiÃ³n de datos.,11,SourceSansPro-Regular,492.4754333,4,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
"El centro humanitario de datos, CaLP and NORCAP/Consejo Noruego de Refugiados",11,SourceSansPro-Regular,514.4754028,4,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
recomiendan el seguimiento de acciones para mejorar la responsabilidad de datos en la prestaciÃ³n de,11,SourceSansPro-Regular,527.6754761,4,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
asistencia en efectivo y mediante vales:,11,SourceSansPro-Regular,540.8754272,4,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
"â€¢	 Esquematizar ecosistemas de datos de la CVA.",11,SourceSansPro-Bold,560.4224854,4,12851f0053449570257ff3dfe552621a8dd63d53.pdf,4
"â€¢	 El establecimiento de un protocolo de intercambio de informaciÃ³n especÃ­fico para los programas",11,SourceSansPro-Bold,580.4204712,4,12851f0053449570257ff3dfe552621a8dd63d53.pdf,4
de CVA.,11,SourceSansPro-Bold,593.6204834,4,12851f0053449570257ff3dfe552621a8dd63d53.pdf,4
"â€¢	 El establecimiento de acuerdos en intercambio de datos personales.",11,SourceSansPro-Bold,613.6184692,4,12851f0053449570257ff3dfe552621a8dd63d53.pdf,4
"â€¢	 La realizaciÃ³n de evaluaciones de impacto de datos en todas las intervenciones de CVA.",11,SourceSansPro-Bold,633.6164551,4,12851f0053449570257ff3dfe552621a8dd63d53.pdf,4
"â€¢	 La introducciÃ³n de procedimientos de gestiÃ³n de incidentes de datos.",11,SourceSansPro-Bold,653.6144409,4,12851f0053449570257ff3dfe552621a8dd63d53.pdf,4
"â€¢	 El seguimiento de las cuestiones y los progresos en la responsabilidad de datos a travÃ©s de las",11,SourceSansPro-Bold,673.6124268,4,12851f0053449570257ff3dfe552621a8dd63d53.pdf,4
estructuras de coordinaciÃ³n.,11,SourceSansPro-Bold,686.812439,4,12851f0053449570257ff3dfe552621a8dd63d53.pdf,4
La siguiente tabla ofrece una descripciÃ³n de estas acciones y referencias de una orientaciÃ³n adicional y,11,SourceSansPro-Regular,709.2634277,4,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
"plantillas de diferentes organizaciones humanitarias, cuando estÃ©n disponibles.",11,SourceSansPro-Regular,722.4634399,4,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
OrientaciÃ³n prÃ¡ctica para la Comunidad de Efectivo: Conjunto de herramientas de,11,Stag-Medium,55.30419922,4,12851f0053449570257ff3dfe552621a8dd63d53.pdf,4
responsabilidad de datos del CaLP,11,Stag-Medium,67.30517578,4,12851f0053449570257ff3dfe552621a8dd63d53.pdf,4
Conjunto de herramientas de responsabilidad de datos  del CaLp ofrece una guÃ­a detallada sobre,11,SourceSansPro-BoldIt,93.01220703,4,12851f0053449570257ff3dfe552621a8dd63d53.pdf,3
responsabilidad de los datos en la asistencia con dinero en efectivo y mediante vales. El conjunto de,11,SourceSansPro-Regular,106.2232132,4,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
"herramientas pretende reflejar mejor la complejidad de las relaciones con los socios, los modelos",11,SourceSansPro-Regular,119.4232254,4,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
de prestaciÃ³n de servicios operativos y los flujos de datos asociados. TambiÃ©n pretende abordar los,11,SourceSansPro-Regular,132.6232452,4,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
elementos de la recolecciÃ³n de datos a distancia que surgieron a principios del aÃ±o 2020 en vista del,11,SourceSansPro-Regular,145.8232574,4,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
COVID-19.,11,SourceSansPro-Regular,159.0232697,4,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
El conjunto de herramientas destaca la necesidad de un enfoque ecosistÃ©mico y de un anÃ¡lisis de,11,SourceSansPro-Regular,183.2232819,4,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
"poder entre quienes recolectan, utilizan y comparten los datos de los beneficiarios del CVA. TambiÃ©n",11,SourceSansPro-Regular,196.4232941,4,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
"seÃ±ala la necesidad de contextualizaciÃ³n, creatividad, capacidad y colaboraciÃ³n entre los agentes del",11,SourceSansPro-Regular,209.6233063,4,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
CVA y entre los equipos organizativos para garantizar una mejor protecciÃ³n de los datos.,11,SourceSansPro-Regular,222.8233185,4,12851f0053449570257ff3dfe552621a8dd63d53.pdf,5
